request_id	goal_id	query_id	variant_id	service	operation	normalized_query	parameters	requested_at_utc	page_cursor	response_status	result_count	response_checksum	client_version	cache_status	attempt	retry_events	rate_limit_events	policy_url	policy_checked_date	cache_path	terminal_state
REQ-G02-0109	G02	QRY-019	QRY-019-2001_2010	arXiv	legacy_api_query_metadata_invalidated_date_filter_refetch	"(all:BFS OR all:""breadth-first search"" OR all:""bounded reachability"") AND (all:deterministic OR all:peak OR all:RSS OR all:bounded OR all:resident OR all:set OR all:""peak-memory"" OR all:envelope OR all:""tail-latency"" OR all:latency OR all:distribution OR all:jitter OR all:""page-fault"" OR all:control OR all:""resident-window"" OR all:prefaulting OR all:concurrency OR all:worker OR all:cap OR all:downgrade) AND (cat:cs.OS OR cat:cs.DC OR cat:cs.PF) AND NOT all:""mean-only benchmark"" AND NOT all:""uncontrolled public cloud"" AND NOT all:""universal P100 claim"" AND submittedDate:[200101010000 TO 201012312359]"	max_results=15&search_query=%28all%3ABFS%20OR%20all%3A%22breadth-first%20search%22%20OR%20all%3A%22bounded%20reachability%22%29%20AND%20%28all%3Adeterministic%20OR%20all%3Apeak%20OR%20all%3ARSS%20OR%20all%3Abounded%20OR%20all%3Aresident%20OR%20all%3Aset%20OR%20all%3A%22peak-memory%22%20OR%20all%3Aenvelope%20OR%20all%3A%22tail-latency%22%20OR%20all%3Alatency%20OR%20all%3Adistribution%20OR%20all%3Ajitter%20OR%20all%3A%22page-fault%22%20OR%20all%3Acontrol%20OR%20all%3A%22resident-window%22%20OR%20all%3Aprefaulting%20OR%20all%3Aconcurrency%20OR%20all%3Aworker%20OR%20all%3Acap%20OR%20all%3Adowngrade%29%20AND%20%28cat%3Acs.OS%20OR%20cat%3Acs.DC%20OR%20cat%3Acs.PF%29%20AND%20NOT%20all%3A%22mean-only%20benchmark%22%20AND%20NOT%20all%3A%22uncontrolled%20public%20cloud%22%20AND%20NOT%20all%3A%22universal%20P100%20claim%22%20AND%20submittedDate%3A%5B200101010000%20TO%20201012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:49:46Z	0	200	15	535f3fcca3d708e50c0a4ac1bb5ae70a7b42e7696ad16f56b5dedacbc159aacd	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-019-2001_2010.datefilter-invalid.xml	FAILED
REQ-G02-0110	G02	QRY-019	QRY-019-2011_2020	arXiv	legacy_api_query_metadata_invalidated_date_filter_not_retried_request_cap	"(all:BFS OR all:""breadth-first search"" OR all:""bounded reachability"") AND (all:deterministic OR all:peak OR all:RSS OR all:bounded OR all:resident OR all:set OR all:""peak-memory"" OR all:envelope OR all:""tail-latency"" OR all:latency OR all:distribution OR all:jitter OR all:""page-fault"" OR all:control OR all:""resident-window"" OR all:prefaulting OR all:concurrency OR all:worker OR all:cap OR all:downgrade) AND (cat:cs.OS OR cat:cs.DC OR cat:cs.PF) AND NOT all:""mean-only benchmark"" AND NOT all:""uncontrolled public cloud"" AND NOT all:""universal P100 claim"" AND submittedDate:[201101010000 TO 202012312359]"	max_results=15&search_query=%28all%3ABFS%20OR%20all%3A%22breadth-first%20search%22%20OR%20all%3A%22bounded%20reachability%22%29%20AND%20%28all%3Adeterministic%20OR%20all%3Apeak%20OR%20all%3ARSS%20OR%20all%3Abounded%20OR%20all%3Aresident%20OR%20all%3Aset%20OR%20all%3A%22peak-memory%22%20OR%20all%3Aenvelope%20OR%20all%3A%22tail-latency%22%20OR%20all%3Alatency%20OR%20all%3Adistribution%20OR%20all%3Ajitter%20OR%20all%3A%22page-fault%22%20OR%20all%3Acontrol%20OR%20all%3A%22resident-window%22%20OR%20all%3Aprefaulting%20OR%20all%3Aconcurrency%20OR%20all%3Aworker%20OR%20all%3Acap%20OR%20all%3Adowngrade%29%20AND%20%28cat%3Acs.OS%20OR%20cat%3Acs.DC%20OR%20cat%3Acs.PF%29%20AND%20NOT%20all%3A%22mean-only%20benchmark%22%20AND%20NOT%20all%3A%22uncontrolled%20public%20cloud%22%20AND%20NOT%20all%3A%22universal%20P100%20claim%22%20AND%20submittedDate%3A%5B201101010000%20TO%20202012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:49:51Z	0	200	15	f5d8b8fb870a871d9418cc92203ddd94fc7b97abcf54b8f4d3267bb7b3a4d095	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-019-2011_2020.datefilter-invalid.xml	FAILED
REQ-G02-0111	G02	QRY-019	QRY-019-2021_CURRENT	arXiv	legacy_api_query_metadata_invalidated_date_filter_not_retried_request_cap	"(all:BFS OR all:""breadth-first search"" OR all:""bounded reachability"") AND (all:deterministic OR all:peak OR all:RSS OR all:bounded OR all:resident OR all:set OR all:""peak-memory"" OR all:envelope OR all:""tail-latency"" OR all:latency OR all:distribution OR all:jitter OR all:""page-fault"" OR all:control OR all:""resident-window"" OR all:prefaulting OR all:concurrency OR all:worker OR all:cap OR all:downgrade) AND (cat:cs.OS OR cat:cs.DC OR cat:cs.PF) AND NOT all:""mean-only benchmark"" AND NOT all:""uncontrolled public cloud"" AND NOT all:""universal P100 claim"" AND submittedDate:[202101010000 TO 202608112359]"	max_results=15&search_query=%28all%3ABFS%20OR%20all%3A%22breadth-first%20search%22%20OR%20all%3A%22bounded%20reachability%22%29%20AND%20%28all%3Adeterministic%20OR%20all%3Apeak%20OR%20all%3ARSS%20OR%20all%3Abounded%20OR%20all%3Aresident%20OR%20all%3Aset%20OR%20all%3A%22peak-memory%22%20OR%20all%3Aenvelope%20OR%20all%3A%22tail-latency%22%20OR%20all%3Alatency%20OR%20all%3Adistribution%20OR%20all%3Ajitter%20OR%20all%3A%22page-fault%22%20OR%20all%3Acontrol%20OR%20all%3A%22resident-window%22%20OR%20all%3Aprefaulting%20OR%20all%3Aconcurrency%20OR%20all%3Aworker%20OR%20all%3Acap%20OR%20all%3Adowngrade%29%20AND%20%28cat%3Acs.OS%20OR%20cat%3Acs.DC%20OR%20cat%3Acs.PF%29%20AND%20NOT%20all%3A%22mean-only%20benchmark%22%20AND%20NOT%20all%3A%22uncontrolled%20public%20cloud%22%20AND%20NOT%20all%3A%22universal%20P100%20claim%22%20AND%20submittedDate%3A%5B202101010000%20TO%20202608112359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:49:55Z	0	200	15	4d3d783a35167504451b021105bf816905bc9b46a4a6a6c4075f61381a4a7b38	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-019-2021_CURRENT.datefilter-invalid.xml	FAILED
REQ-G02-0112	G02	QRY-020	QRY-020-ALL	arXiv	legacy_api_query_metadata	"(all:PageRank) AND (all:NUMA OR all:pinning OR all:memory OR all:locality OR all:binding OR all:CPU OR all:affinity OR all:""mapped-versus-resident"" OR all:bytes OR all:RSS OR all:versus OR all:virtual OR all:mapping OR all:resident OR all:mapped OR all:pages OR all:calibrated OR all:safety OR all:margin OR all:upper OR all:confidence OR all:bound OR all:conservative OR all:refusal OR all:admission OR all:overshoot OR all:ceiling OR all:violation OR all:tolerance OR all:enforcement OR all:slack) AND (cat:cs.OS OR cat:cs.DC OR cat:cs.PF) AND NOT all:""virtual size as RSS"" AND NOT all:""static safety factor only"" AND NOT all:""language comparison"""	max_results=15&search_query=%28all%3APageRank%29%20AND%20%28all%3ANUMA%20OR%20all%3Apinning%20OR%20all%3Amemory%20OR%20all%3Alocality%20OR%20all%3Abinding%20OR%20all%3ACPU%20OR%20all%3Aaffinity%20OR%20all%3A%22mapped-versus-resident%22%20OR%20all%3Abytes%20OR%20all%3ARSS%20OR%20all%3Aversus%20OR%20all%3Avirtual%20OR%20all%3Amapping%20OR%20all%3Aresident%20OR%20all%3Amapped%20OR%20all%3Apages%20OR%20all%3Acalibrated%20OR%20all%3Asafety%20OR%20all%3Amargin%20OR%20all%3Aupper%20OR%20all%3Aconfidence%20OR%20all%3Abound%20OR%20all%3Aconservative%20OR%20all%3Arefusal%20OR%20all%3Aadmission%20OR%20all%3Aovershoot%20OR%20all%3Aceiling%20OR%20all%3Aviolation%20OR%20all%3Atolerance%20OR%20all%3Aenforcement%20OR%20all%3Aslack%29%20AND%20%28cat%3Acs.OS%20OR%20cat%3Acs.DC%20OR%20cat%3Acs.PF%29%20AND%20NOT%20all%3A%22virtual%20size%20as%20RSS%22%20AND%20NOT%20all%3A%22static%20safety%20factor%20only%22%20AND%20NOT%20all%3A%22language%20comparison%22&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:50:00Z	0	200	15	06035c04f91de435ceebc504d5f711df116d37998b31098ae7175ef4b43ae1c3	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-020-ALL.xml	COMPLETE
REQ-G02-0113	G02	QRY-020	QRY-020-PRE2001	arXiv	legacy_api_query_metadata_invalidated_date_filter_refetch	"(all:PageRank) AND (all:NUMA OR all:pinning OR all:memory OR all:locality OR all:binding OR all:CPU OR all:affinity OR all:""mapped-versus-resident"" OR all:bytes OR all:RSS OR all:versus OR all:virtual OR all:mapping OR all:resident OR all:mapped OR all:pages OR all:calibrated OR all:safety OR all:margin OR all:upper OR all:confidence OR all:bound OR all:conservative OR all:refusal OR all:admission OR all:overshoot OR all:ceiling OR all:violation OR all:tolerance OR all:enforcement OR all:slack) AND (cat:cs.OS OR cat:cs.DC OR cat:cs.PF) AND NOT all:""virtual size as RSS"" AND NOT all:""static safety factor only"" AND NOT all:""language comparison"" AND submittedDate:[197001010000 TO 200012312359]"	max_results=15&search_query=%28all%3APageRank%29%20AND%20%28all%3ANUMA%20OR%20all%3Apinning%20OR%20all%3Amemory%20OR%20all%3Alocality%20OR%20all%3Abinding%20OR%20all%3ACPU%20OR%20all%3Aaffinity%20OR%20all%3A%22mapped-versus-resident%22%20OR%20all%3Abytes%20OR%20all%3ARSS%20OR%20all%3Aversus%20OR%20all%3Avirtual%20OR%20all%3Amapping%20OR%20all%3Aresident%20OR%20all%3Amapped%20OR%20all%3Apages%20OR%20all%3Acalibrated%20OR%20all%3Asafety%20OR%20all%3Amargin%20OR%20all%3Aupper%20OR%20all%3Aconfidence%20OR%20all%3Abound%20OR%20all%3Aconservative%20OR%20all%3Arefusal%20OR%20all%3Aadmission%20OR%20all%3Aovershoot%20OR%20all%3Aceiling%20OR%20all%3Aviolation%20OR%20all%3Atolerance%20OR%20all%3Aenforcement%20OR%20all%3Aslack%29%20AND%20%28cat%3Acs.OS%20OR%20cat%3Acs.DC%20OR%20cat%3Acs.PF%29%20AND%20NOT%20all%3A%22virtual%20size%20as%20RSS%22%20AND%20NOT%20all%3A%22static%20safety%20factor%20only%22%20AND%20NOT%20all%3A%22language%20comparison%22%20AND%20submittedDate%3A%5B197001010000%20TO%20200012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:50:04Z	0	200	15	66541fb43bc7a7212855101674ca8761a9ab16ca5ea3f7dd541709cc417a4b90	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-020-PRE2001.datefilter-invalid.xml	FAILED
REQ-G02-0114	G02	QRY-020	QRY-020-2001_2010	arXiv	legacy_api_query_metadata_invalidated_date_filter_refetch	"(all:PageRank) AND (all:NUMA OR all:pinning OR all:memory OR all:locality OR all:binding OR all:CPU OR all:affinity OR all:""mapped-versus-resident"" OR all:bytes OR all:RSS OR all:versus OR all:virtual OR all:mapping OR all:resident OR all:mapped OR all:pages OR all:calibrated OR all:safety OR all:margin OR all:upper OR all:confidence OR all:bound OR all:conservative OR all:refusal OR all:admission OR all:overshoot OR all:ceiling OR all:violation OR all:tolerance OR all:enforcement OR all:slack) AND (cat:cs.OS OR cat:cs.DC OR cat:cs.PF) AND NOT all:""virtual size as RSS"" AND NOT all:""static safety factor only"" AND NOT all:""language comparison"" AND submittedDate:[200101010000 TO 201012312359]"	max_results=15&search_query=%28all%3APageRank%29%20AND%20%28all%3ANUMA%20OR%20all%3Apinning%20OR%20all%3Amemory%20OR%20all%3Alocality%20OR%20all%3Abinding%20OR%20all%3ACPU%20OR%20all%3Aaffinity%20OR%20all%3A%22mapped-versus-resident%22%20OR%20all%3Abytes%20OR%20all%3ARSS%20OR%20all%3Aversus%20OR%20all%3Avirtual%20OR%20all%3Amapping%20OR%20all%3Aresident%20OR%20all%3Amapped%20OR%20all%3Apages%20OR%20all%3Acalibrated%20OR%20all%3Asafety%20OR%20all%3Amargin%20OR%20all%3Aupper%20OR%20all%3Aconfidence%20OR%20all%3Abound%20OR%20all%3Aconservative%20OR%20all%3Arefusal%20OR%20all%3Aadmission%20OR%20all%3Aovershoot%20OR%20all%3Aceiling%20OR%20all%3Aviolation%20OR%20all%3Atolerance%20OR%20all%3Aenforcement%20OR%20all%3Aslack%29%20AND%20%28cat%3Acs.OS%20OR%20cat%3Acs.DC%20OR%20cat%3Acs.PF%29%20AND%20NOT%20all%3A%22virtual%20size%20as%20RSS%22%20AND%20NOT%20all%3A%22static%20safety%20factor%20only%22%20AND%20NOT%20all%3A%22language%20comparison%22%20AND%20submittedDate%3A%5B200101010000%20TO%20201012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:50:09Z	0	200	15	35dd7194c8ace3d48c5d6d105bde7f0a39190d0247bb5927d834e77f9ba56448	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-020-2001_2010.datefilter-invalid.xml	FAILED
REQ-G02-0115	G02	QRY-020	QRY-020-2011_2020	arXiv	legacy_api_query_metadata_invalidated_date_filter_not_retried_request_cap	"(all:PageRank) AND (all:NUMA OR all:pinning OR all:memory OR all:locality OR all:binding OR all:CPU OR all:affinity OR all:""mapped-versus-resident"" OR all:bytes OR all:RSS OR all:versus OR all:virtual OR all:mapping OR all:resident OR all:mapped OR all:pages OR all:calibrated OR all:safety OR all:margin OR all:upper OR all:confidence OR all:bound OR all:conservative OR all:refusal OR all:admission OR all:overshoot OR all:ceiling OR all:violation OR all:tolerance OR all:enforcement OR all:slack) AND (cat:cs.OS OR cat:cs.DC OR cat:cs.PF) AND NOT all:""virtual size as RSS"" AND NOT all:""static safety factor only"" AND NOT all:""language comparison"" AND submittedDate:[201101010000 TO 202012312359]"	max_results=15&search_query=%28all%3APageRank%29%20AND%20%28all%3ANUMA%20OR%20all%3Apinning%20OR%20all%3Amemory%20OR%20all%3Alocality%20OR%20all%3Abinding%20OR%20all%3ACPU%20OR%20all%3Aaffinity%20OR%20all%3A%22mapped-versus-resident%22%20OR%20all%3Abytes%20OR%20all%3ARSS%20OR%20all%3Aversus%20OR%20all%3Avirtual%20OR%20all%3Amapping%20OR%20all%3Aresident%20OR%20all%3Amapped%20OR%20all%3Apages%20OR%20all%3Acalibrated%20OR%20all%3Asafety%20OR%20all%3Amargin%20OR%20all%3Aupper%20OR%20all%3Aconfidence%20OR%20all%3Abound%20OR%20all%3Aconservative%20OR%20all%3Arefusal%20OR%20all%3Aadmission%20OR%20all%3Aovershoot%20OR%20all%3Aceiling%20OR%20all%3Aviolation%20OR%20all%3Atolerance%20OR%20all%3Aenforcement%20OR%20all%3Aslack%29%20AND%20%28cat%3Acs.OS%20OR%20cat%3Acs.DC%20OR%20cat%3Acs.PF%29%20AND%20NOT%20all%3A%22virtual%20size%20as%20RSS%22%20AND%20NOT%20all%3A%22static%20safety%20factor%20only%22%20AND%20NOT%20all%3A%22language%20comparison%22%20AND%20submittedDate%3A%5B201101010000%20TO%20202012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:50:14Z	0	200	15	4000a48d5907cddfbb381a8bf25b6332bac43e7164eab7bd804ac15db30d979f	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-020-2011_2020.datefilter-invalid.xml	FAILED
REQ-G02-0116	G02	QRY-020	QRY-020-2021_CURRENT	arXiv	legacy_api_query_metadata_invalidated_date_filter_not_retried_request_cap	"(all:PageRank) AND (all:NUMA OR all:pinning OR all:memory OR all:locality OR all:binding OR all:CPU OR all:affinity OR all:""mapped-versus-resident"" OR all:bytes OR all:RSS OR all:versus OR all:virtual OR all:mapping OR all:resident OR all:mapped OR all:pages OR all:calibrated OR all:safety OR all:margin OR all:upper OR all:confidence OR all:bound OR all:conservative OR all:refusal OR all:admission OR all:overshoot OR all:ceiling OR all:violation OR all:tolerance OR all:enforcement OR all:slack) AND (cat:cs.OS OR cat:cs.DC OR cat:cs.PF) AND NOT all:""virtual size as RSS"" AND NOT all:""static safety factor only"" AND NOT all:""language comparison"" AND submittedDate:[202101010000 TO 202608112359]"	max_results=15&search_query=%28all%3APageRank%29%20AND%20%28all%3ANUMA%20OR%20all%3Apinning%20OR%20all%3Amemory%20OR%20all%3Alocality%20OR%20all%3Abinding%20OR%20all%3ACPU%20OR%20all%3Aaffinity%20OR%20all%3A%22mapped-versus-resident%22%20OR%20all%3Abytes%20OR%20all%3ARSS%20OR%20all%3Aversus%20OR%20all%3Avirtual%20OR%20all%3Amapping%20OR%20all%3Aresident%20OR%20all%3Amapped%20OR%20all%3Apages%20OR%20all%3Acalibrated%20OR%20all%3Asafety%20OR%20all%3Amargin%20OR%20all%3Aupper%20OR%20all%3Aconfidence%20OR%20all%3Abound%20OR%20all%3Aconservative%20OR%20all%3Arefusal%20OR%20all%3Aadmission%20OR%20all%3Aovershoot%20OR%20all%3Aceiling%20OR%20all%3Aviolation%20OR%20all%3Atolerance%20OR%20all%3Aenforcement%20OR%20all%3Aslack%29%20AND%20%28cat%3Acs.OS%20OR%20cat%3Acs.DC%20OR%20cat%3Acs.PF%29%20AND%20NOT%20all%3A%22virtual%20size%20as%20RSS%22%20AND%20NOT%20all%3A%22static%20safety%20factor%20only%22%20AND%20NOT%20all%3A%22language%20comparison%22%20AND%20submittedDate%3A%5B202101010000%20TO%20202608112359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:50:19Z	0	200	15	26b62208ac019ef00a0aca53ff0183b6ce0901ac11c17cdef129acc77bf48757	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-020-2021_CURRENT.datefilter-invalid.xml	FAILED
REQ-G02-0117	G02	QRY-021	QRY-021-ALL	arXiv	legacy_api_query_metadata	"(all:BFS OR all:""breadth-first search"" OR all:""bounded reachability"") AND (all:Bolt OR all:protocol OR all:compatibility OR all:Neo4j OR all:driver OR all:adapter OR all:constrained OR all:Cypher OR all:subset OR all:eligibility OR all:""adapter-only"" OR all:boundary OR all:translation OR all:edge OR all:shim OR all:""unsupported-surface"" OR all:refusal OR all:""fail-closed"" OR all:explicit OR all:unsupported OR all:error) AND (cat:cs.DB OR cat:cs.SE) AND NOT all:""full database rewrite"" AND NOT all:""parser performance only"" AND NOT all:""unrelated network protocol"""	max_results=15&search_query=%28all%3ABFS%20OR%20all%3A%22breadth-first%20search%22%20OR%20all%3A%22bounded%20reachability%22%29%20AND%20%28all%3ABolt%20OR%20all%3Aprotocol%20OR%20all%3Acompatibility%20OR%20all%3ANeo4j%20OR%20all%3Adriver%20OR%20all%3Aadapter%20OR%20all%3Aconstrained%20OR%20all%3ACypher%20OR%20all%3Asubset%20OR%20all%3Aeligibility%20OR%20all%3A%22adapter-only%22%20OR%20all%3Aboundary%20OR%20all%3Atranslation%20OR%20all%3Aedge%20OR%20all%3Ashim%20OR%20all%3A%22unsupported-surface%22%20OR%20all%3Arefusal%20OR%20all%3A%22fail-closed%22%20OR%20all%3Aexplicit%20OR%20all%3Aunsupported%20OR%20all%3Aerror%29%20AND%20%28cat%3Acs.DB%20OR%20cat%3Acs.SE%29%20AND%20NOT%20all%3A%22full%20database%20rewrite%22%20AND%20NOT%20all%3A%22parser%20performance%20only%22%20AND%20NOT%20all%3A%22unrelated%20network%20protocol%22&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:50:24Z	0	200	15	922b7957fea7158e416b3cc5de35a19703d01f90b874030fe0f0053ef20f9dc0	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-021-ALL.xml	COMPLETE
REQ-G02-0118	G02	QRY-021	QRY-021-PRE2001	arXiv	legacy_api_query_metadata_invalidated_date_filter_refetch	"(all:BFS OR all:""breadth-first search"" OR all:""bounded reachability"") AND (all:Bolt OR all:protocol OR all:compatibility OR all:Neo4j OR all:driver OR all:adapter OR all:constrained OR all:Cypher OR all:subset OR all:eligibility OR all:""adapter-only"" OR all:boundary OR all:translation OR all:edge OR all:shim OR all:""unsupported-surface"" OR all:refusal OR all:""fail-closed"" OR all:explicit OR all:unsupported OR all:error) AND (cat:cs.DB OR cat:cs.SE) AND NOT all:""full database rewrite"" AND NOT all:""parser performance only"" AND NOT all:""unrelated network protocol"" AND submittedDate:[197001010000 TO 200012312359]"	max_results=15&search_query=%28all%3ABFS%20OR%20all%3A%22breadth-first%20search%22%20OR%20all%3A%22bounded%20reachability%22%29%20AND%20%28all%3ABolt%20OR%20all%3Aprotocol%20OR%20all%3Acompatibility%20OR%20all%3ANeo4j%20OR%20all%3Adriver%20OR%20all%3Aadapter%20OR%20all%3Aconstrained%20OR%20all%3ACypher%20OR%20all%3Asubset%20OR%20all%3Aeligibility%20OR%20all%3A%22adapter-only%22%20OR%20all%3Aboundary%20OR%20all%3Atranslation%20OR%20all%3Aedge%20OR%20all%3Ashim%20OR%20all%3A%22unsupported-surface%22%20OR%20all%3Arefusal%20OR%20all%3A%22fail-closed%22%20OR%20all%3Aexplicit%20OR%20all%3Aunsupported%20OR%20all%3Aerror%29%20AND%20%28cat%3Acs.DB%20OR%20cat%3Acs.SE%29%20AND%20NOT%20all%3A%22full%20database%20rewrite%22%20AND%20NOT%20all%3A%22parser%20performance%20only%22%20AND%20NOT%20all%3A%22unrelated%20network%20protocol%22%20AND%20submittedDate%3A%5B197001010000%20TO%20200012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:50:29Z	0	200	15	9b1e0472efe51d4e6d6decc26b58e3fa47ccd6f3546aa7120df91051f0db4732	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-021-PRE2001.datefilter-invalid.xml	FAILED
REQ-G02-0119	G02	QRY-021	QRY-021-2001_2010	arXiv	legacy_api_query_metadata_invalidated_date_filter_refetch	"(all:BFS OR all:""breadth-first search"" OR all:""bounded reachability"") AND (all:Bolt OR all:protocol OR all:compatibility OR all:Neo4j OR all:driver OR all:adapter OR all:constrained OR all:Cypher OR all:subset OR all:eligibility OR all:""adapter-only"" OR all:boundary OR all:translation OR all:edge OR all:shim OR all:""unsupported-surface"" OR all:refusal OR all:""fail-closed"" OR all:explicit OR all:unsupported OR all:error) AND (cat:cs.DB OR cat:cs.SE) AND NOT all:""full database rewrite"" AND NOT all:""parser performance only"" AND NOT all:""unrelated network protocol"" AND submittedDate:[200101010000 TO 201012312359]"	max_results=15&search_query=%28all%3ABFS%20OR%20all%3A%22breadth-first%20search%22%20OR%20all%3A%22bounded%20reachability%22%29%20AND%20%28all%3ABolt%20OR%20all%3Aprotocol%20OR%20all%3Acompatibility%20OR%20all%3ANeo4j%20OR%20all%3Adriver%20OR%20all%3Aadapter%20OR%20all%3Aconstrained%20OR%20all%3ACypher%20OR%20all%3Asubset%20OR%20all%3Aeligibility%20OR%20all%3A%22adapter-only%22%20OR%20all%3Aboundary%20OR%20all%3Atranslation%20OR%20all%3Aedge%20OR%20all%3Ashim%20OR%20all%3A%22unsupported-surface%22%20OR%20all%3Arefusal%20OR%20all%3A%22fail-closed%22%20OR%20all%3Aexplicit%20OR%20all%3Aunsupported%20OR%20all%3Aerror%29%20AND%20%28cat%3Acs.DB%20OR%20cat%3Acs.SE%29%20AND%20NOT%20all%3A%22full%20database%20rewrite%22%20AND%20NOT%20all%3A%22parser%20performance%20only%22%20AND%20NOT%20all%3A%22unrelated%20network%20protocol%22%20AND%20submittedDate%3A%5B200101010000%20TO%20201012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:50:34Z	0	200	15	c08e0143163d1a2b9ab8ad81ee3fb8d78cb358cfa2eb0429210f3e5c530ab33b	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-021-2001_2010.datefilter-invalid.xml	FAILED
REQ-G02-0120	G02	QRY-021	QRY-021-2011_2020	arXiv	legacy_api_query_metadata_invalidated_date_filter_not_retried_request_cap	"(all:BFS OR all:""breadth-first search"" OR all:""bounded reachability"") AND (all:Bolt OR all:protocol OR all:compatibility OR all:Neo4j OR all:driver OR all:adapter OR all:constrained OR all:Cypher OR all:subset OR all:eligibility OR all:""adapter-only"" OR all:boundary OR all:translation OR all:edge OR all:shim OR all:""unsupported-surface"" OR all:refusal OR all:""fail-closed"" OR all:explicit OR all:unsupported OR all:error) AND (cat:cs.DB OR cat:cs.SE) AND NOT all:""full database rewrite"" AND NOT all:""parser performance only"" AND NOT all:""unrelated network protocol"" AND submittedDate:[201101010000 TO 202012312359]"	max_results=15&search_query=%28all%3ABFS%20OR%20all%3A%22breadth-first%20search%22%20OR%20all%3A%22bounded%20reachability%22%29%20AND%20%28all%3ABolt%20OR%20all%3Aprotocol%20OR%20all%3Acompatibility%20OR%20all%3ANeo4j%20OR%20all%3Adriver%20OR%20all%3Aadapter%20OR%20all%3Aconstrained%20OR%20all%3ACypher%20OR%20all%3Asubset%20OR%20all%3Aeligibility%20OR%20all%3A%22adapter-only%22%20OR%20all%3Aboundary%20OR%20all%3Atranslation%20OR%20all%3Aedge%20OR%20all%3Ashim%20OR%20all%3A%22unsupported-surface%22%20OR%20all%3Arefusal%20OR%20all%3A%22fail-closed%22%20OR%20all%3Aexplicit%20OR%20all%3Aunsupported%20OR%20all%3Aerror%29%20AND%20%28cat%3Acs.DB%20OR%20cat%3Acs.SE%29%20AND%20NOT%20all%3A%22full%20database%20rewrite%22%20AND%20NOT%20all%3A%22parser%20performance%20only%22%20AND%20NOT%20all%3A%22unrelated%20network%20protocol%22%20AND%20submittedDate%3A%5B201101010000%20TO%20202012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:50:38Z	0	200	15	e75b234bd087429ff58c08d4fae0c024b4b10d4c458f026bc537362c88b92af9	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-021-2011_2020.datefilter-invalid.xml	FAILED
