lane	path	sha256	bytes	extension	default_file_class	assigned_agent
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/078-procedure_surface-PregelProcedureConfig.md	e009123797535cac7da3656abece16c6bad5373dde988211c81ea4bbb277987d	3286	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/079-write_import_export-WriteToDatabase.md	cacc1a77f5de0386bbcddc54093303a46089c6390a8c7438e571a5b65f69ec67	3504	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/080-olap_algorithm-CommunityCompanion.md	edb0d236d88c7d03a00dc11820b6019ab3b738c69a5f208a3358e474de8b9827	3872	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/081-memory_estimator-BitUtil.md	220c56e91581043d1c5ec57e410642f35e568e097fafcca4a28e305e5fe7d549	2522	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/083-procedure_surface-GraphSageTrainConfig.md	052974cd072f77028be9c90f3881f6bb18cd1616ad0e5e498edfdc14a669592a	3664	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/086-projection_build-GraphProjectFromStoreConfig.md	faf6ede8d1a0aec35cd8c60ddeb9c8e6e6c17a089f4e0af0bc4882b0ae2764ce	3528	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/087-catalog_lifecycle-GraphCatalogApplications.md	66c6c110f08dd3ca6236e60513d0c55d85d6580d86e3e0c56336d18560d0712e	3763	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/088-olap_algorithm-CommunityAlgorithmsStreamModeBusinessFacade.md	af8e80aa2a6cd88fc983e01f40f6260940a9de68acb608cbf57c324f90aea046	3522	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/089-olap_algorithm-GraphSageHelper.md	500d397a785aca1ba1eedd6269de7152542c960a037ba435a3c054848a31a50f	4034	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/ROLLUP.md	13da1e5d228deb7b246b7bb7c1aac97397a94c89183ba5df73ba7d0ccc87485f	17664	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V001-verification-oracle-WccMutateProcTest.md	34f2cc3503297be561f85b0d77489f6a51866655ba250a51d19cc231036ee0c7	5018	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V002-verification-oracle-ModularityOptimizationMutateProcTest.md	ca5878002ec52b0ad723df08e177407eaf82908862caaae68ee13daa2e0b2930	4371	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V003-verification-oracle-LabelPropagationMutateProcTest.md	42648f5a90f9ea2f9a112d6ec909a7a87f73eb1401bda5573fbabfa7008ee703	3957	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V004-verification-oracle-NodeClassificationPredictPipelineExecutorTest.md	0364a65b5d880c2a0308ecd8aaac956ea8d0c0de881f35e9cf99c48293aeb69f	4008	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V005-verification-oracle-LinkPredictionTrainPipelineExecutorTest.md	d691419398f17b9e7924c3a37ff133915dda08afa5adfffae73cd8b5e04affbc	3992	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V006-verification-oracle-PregelProcTest.md	2e2fe2a005d9fcdff059efd9228b254ac0f262676be1eef3b0c49c6c07420f55	3537	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V007-verification-oracle-LinkPredictionPredictPipelineExecutorTest.md	5e7aa915e750c0367ee1a9b5623bc13080968780a9fc1c8115793e56d65df2f7	3762	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V008-verification-oracle-WriteNodePropertiesComputationResultConsumerTest.md	6d45e7e14dfca1b4e786a1646058b809e164070310449dd7b6cd288d29f8d8de	3350	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V009-verification-oracle-PregelTest.md	fa336b2682f791af906ed6daf545b1782c1d1c4e89fcd3276e20de590cc0e748	3864	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V010-verification-oracle-GraphSageTest.md	04f454f428859398e7d040170a91080eb4a5c2f8d37b89ebaf84b45a955fac40	3613	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V011-verification-oracle-LinkPredictionTrainTest.md	71bf764bd00de928669efef17412d388ae3d3ddd41079a78ef71fc5fa495d81f	6782	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V012-verification-oracle-FastRPTest.md	a6a45c2a95f23aaebe53eeff5df5b302466d4f9fd9434598660e22e0ec97e658	6679	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V013-verification-oracle-GraphStoreToCsvExporterTest.md	4602a0114be13226bbf10352f54b03c5b7468a77ee202afb853c9eac43136d43	7309	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V014-verification-oracle-LinkPredictionTrainingPipelineTest.md	1141d8a3e9fcef901404e2e04f802637444267a4c9baaae0d50cc3d805c5997b	7663	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V015-verification-oracle-HashGNNTest.md	beb992e9aeff7f426807eb6c8c21d353475849f520b7c9d861e54d423d76e1f2	6470	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V016-verification-oracle-ModularityOptimizationWithoutOrientationTest.md	72448c909ee714ff2f4d35adf37c7aa1efa83bd7dab40f1784b46641f39470a1	6394	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V017-verification-oracle-GraphSageAlgorithmFactoryTest.md	a4056c6d325291fa4d29cf3ab3e68778639a5d09403e9b6f835e9b8dc72559ac	5932	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V018-verification-oracle-PipelineExecutorTest.md	77a85d50194eb3a88702e5bea8c2065669f06289b089989a2034d2d438e35f72	6132	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V019-verification-oracle-GraphCatalogProcedureFacadeTest.md	474568c0ad407ed56df0fd8f9d4c0509f1d47d31ff92c7894353979c5e634e85	5724	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V020-verification-oracle-MemoryEstimationExecutorTest.md	4196342a1b63ddfcfa3bb7b3f0cb69d59e83d65db346f19da44639a48706b180	5855	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V021-verification-oracle-DummyGraphStore.md	eb7d7958e1eddb5163ba46ed04e61813a97830cb0c54bf3b54c6c8b25c587ea0	5706	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V022-verification-oracle-PredictPipelineExecutorTest.md	a2ffc0c30f27930a15242b83645ab30ff3219d7903f1ba7ded827803a1a4d472	6198	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V023-verification-oracle-GraphProjectProcTest.md	5d6a55b3fad8212cec2a900ff7fb173f7f9f1ef9ec7d71f4891ec0147ffbe125	6931	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V024-verification-oracle-ProcedureRunner.md	f9a1a0eaab6686e671822217a3d2bbcccb2d3a559818365f64605d857866cb42	5912	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V025-verification-oracle-UndirectedEdgeSplitterTest.md	835ca497c043e06c62a71a80bbf5a0539b9be9e90cf7cf80dcd5c20d977a3105	6092	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V026-verification-oracle-LouvainTest.md	977f50b0bca096bed8f12316326afa576e51f20220ba53b13bcfcec851c63aa0	6204	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V027-verification-oracle-LinkPredictionPipelineTrainProcTest.md	678ff6e4d7fa15ad2ba54647548436f9d446d32ffd8cf3ab78b023627558679e	6445	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V028-verification-oracle-NodePropertyStepExecutorTest.md	cb71a337f28c7c718fc11444323d24da5d5af265683325a4203da710d8ac720a	5442	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V029-verification-oracle-CypherAggregationTest.md	09d9fe015e438ebeb98b79e9ff9c31fc01ab904e1efb1208d39efa11662f3fb1	6148	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V030-verification-oracle-LinkPredictionPipelineIntegrationTest.md	3d2e97d5717db8dbe9c6ef3dd64495a53b663145862db03663b419d2c5c7987d	6575	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/generate_gds_v2_evidence.py	6459ed8338e437ed7e4de7af58cd4fc5de70726268ade66075abbd70783cbe44	73155	py	source_script_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/README.md	eb1c3cd362019af9dbf33db6f4064a746ea9b538bfed840a8f22786b4d6b9fdf	2594	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/cypher-dsl-src.dot	ce597c61027570a872e9e7c60e99d3376097231a34ee28b5ff7d5356f37185e5	760953	dot	generated_structured_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/cypher-shell-src.dot	6bced8202ec625dad79b38e202edff2963426b0b65b6fcae174781f2b425a06b	98494	dot	generated_structured_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/gds-agent-src.dot	e2e6f50ddafbc4c4365f5802934dcd1fa1ef25f7846e9c85861034fdd9b2f74f	11112	dot	generated_structured_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/graph-data-science-src.dot	c5f8437a292d91089bc99e78b976bd1d50140434445e45b4fec08768c783610b	605	dot	generated_structured_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-apoc-procedures-src.dot	2860467e8a41a2525bf079372a4a1f99d5eb655e4eb986ab0b535e89b79c142c	487312	dot	generated_structured_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-apoc-src.dot	31aeb22539ee3a8b672935d9da0426eb29cbc4cf82658222d5a96a690d045fe0	244382	dot	generated_structured_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-browser-src.dot	27e18221e8cfa2806933d64586c2458a390a5899f65c6977b917e8b0e0573711	273205	dot	generated_structured_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-docs-bolt-src.dot	e613e1ba5eaa8d82c52db24822d7baf5decb07ccfe2f52806dbf4a395b3c890c	245	dot	generated_structured_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-dotnet-driver-src.dot	e862d883be4bedff72ae0019c88a04c5254deae2be491bdf4b8c2fdca0bb5889	625085	dot	generated_structured_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-gds-client-src.dot	e8b4c61334fbd167fcba587c34f3a5c8a5858e78e3c152212fba65d5da441751	696394	dot	generated_structured_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-gds-src.dot	001fd09fe60bdadec9619e631eec5dbdf64061a0d2378d392b66746dfdd547ce	6621861	dot	generated_structured_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-go-driver-src.dot	f698076d46931386f54cb1472f806410e696bc83a6f7b22068d82a08e6a9e1f8	98514	dot	generated_structured_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-java-driver-src.dot	51e4ad7d1ea663c43ad1975117ddaf215902c95071f73d69b0d9c4422cead7b0	885519	dot	generated_structured_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-javascript-driver-src.dot	9ddc39b9ad391c46ea76826f84b7f47275a19c7f64f826696283ca6d304cbda0	263575	dot	generated_structured_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-ogm-src.dot	e819331c3e6a9a75315511877d4c02d2b7e14627ac71d534da8fcc7c413f1ae9	1024372	dot	generated_structured_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-python-driver-src.dot	81d0f416a10dead7d7d9913f6263aed105c0af00103736eb919a632131379488	194403	dot	generated_structured_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-src.dot	560b9d288a0cd58ab5cbf500d4f5aad41f49de8978fff9bb88594e3b0f0fc404	19642724	dot	generated_structured_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-testkit-src.dot	4c192cebd07fcc8bf2183797566e2e3967cf8009554e227e2ba1f598f5eb260b	83085	dot	generated_structured_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4rs-src.dot	1e76a08bc975e844981da90f7f1b9ae5bb5a468a4c5e86f57ad5238bd92b2080	83532	dot	generated_structured_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/opencypher-src.dot	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	dot	generated_structured_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/family-file-edges.tsv	84065c3f87961c60889b4bbf5ac1a774aa911ec103e942c2d1a05c1b2f5164da	28148014	tsv	generated_structured_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/family-file-nodes.tsv	0ba39215498a05df12747e0819c348b8723c2b17bd0bb5a4d8a25040b1aa40c8	2461927	tsv	generated_structured_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/gds-complete-read-executable-spec-goal-ready.md	de93ff0bca919296a45a63efc8a85aff74772d93881ec09e8e1c54c2656b7a5e	12663	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/gds-complete-read-executable-spec-v2.md	953ede623d2074a2e1df21f613daa0eb3c81007e8388aaf0438c73c45447af1a	14846	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/gds-complete-read-executable-spec-v3.md	17983bc4bfd25ef4dbe016c0f6e7f77bac64617bb3762ff1357c50c0641b60e4	14503	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/gds-complete-read-executable-spec.md	c1b5ca16dd9fdee7a1d0ce7dc41dd65f2ab6ac5fc2c45e444d12e72e20e75675	17404	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/gds-complete-read-plan-v1.md	4cc51ff4b83b4b0165b09af7cf4a9d5af42bebcc596a86957e5a543e0871f9d9	12842	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/gds-complete-read-queue.tsv	fb569615bb362c4b68233d375ded21bd4879bd7739602644f41b79b3f513d393	72668	tsv	generated_structured_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/gds-read-progress-dashboard.md	1fe731bea12ca89041e9a0062d81d325ec93794a0a3dd4e7f428c06c37770d8d	11809	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/neo4j-family-verification-loop-executable-spec-v4.md	6564066536454fafd0b61fdae856fc64015a0901ff2d47c47f7b68aa3b339c47	14600	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/neo4j_family_graph.sqlite	8a5d862d9ee643a438ae5a182143ac1f99256dc1fb784321ce96c488e0e30c8b	108187648	sqlite	structured_database_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/opencypher-fallback-file-inventory.tsv	f66255b6f6d8a2ec3a25c0f0b0bf712f692daffc468775d4be8fe7d385fdf415	19735	tsv	generated_structured_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/opencypher-fallback-reference-edges.tsv	f64d4b11763bf7c3818cd4324f18e91908b1be58adac7247c4d8975830401b74	912	tsv	generated_structured_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/repo-summary.tsv	c4d2033f1634d28048b663518e5350610bfab54ffa9aa49262a3ae036852f577	5203	tsv	generated_structured_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/sqlite-navigation-guide.md	e589f6d73ca8b4bf7e10fca4be0462ce1dac28fad86285d262d7d74507eb6b12	13694	md	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/cypher-dsl-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/cypher-shell-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/gds-agent-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/graph-data-science-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-apoc-procedures-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-apoc-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-browser-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-docs-bolt-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-dotnet-driver-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-gds-client-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-gds-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-go-driver-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-java-driver-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-javascript-driver-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-ogm-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-python-driver-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-testkit-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4rs-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/opencypher-src.stderr.txt	7c74a5599814c951c118744c35dacaefb615d3881ce593d7ca46ae0de3b65e24	2147	txt	semantic_text_candidate	agent-04
04-prd03	docs_PRD03/reference-learning/run_neo4j_family_clarity_graphs.py	447f75dd7fd9475cc917e2fc338aa605f736ae6a47ec09b9b6e9ab3b2686c137	8037	py	source_script_candidate	agent-04
05-prd04	docs_PRD04/A000-spc-founder-interview-prep.md	39292821d7138acb51638e95ea7a13100a9bb8d6d5994bf72076d85eb549a023	24522	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/A001-spc-submission-source-draft.md	8cd000794508c27500448ffa9e14fc092bb0ec199ac52b1a8421dc18706022df	27101	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/A002-spc-founder-interview-prep-v2.md	f36e690fea009a57c4168f6c99ee73c7abcb34ce804b1b7c081ed7c2b2e48ef3	24079	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/A003-spc-founder-interview-prep-v3.md	95e662ff88f84a848dff25b9bad5222ecc270006ff202b96ae8e3e8082795fab	25665	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/A004-spc-founder-interview-prep-v4.md	c380cb0b6ce7a8d5b897b14377c60a0ccf2d433dbdea0fb945cc23d98117a711	29206	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/A005-spc-founder-interview-prep-v5.md	a20e473478e8be6edcf62aa090535a8d0e42392abcae6aa605571076a780d9cc	45597	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/A006-spc-founder-interview-prep-v6.md	6b6fc795e4618c123c16c14dbf2643f0868cdcbaaf0d5a7d91a2fd4036f0d3c7	28911	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/A007-Custom-OLAP-Storage-Innovation-Atlas.md	0194fc7d29400333aacd63a56976ed3e0e885cd9d0d01ddf698095a7fd9ba094	91453	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/A007-spc-founder-interview-prep-v7.md	e7048d13443500631873dd013792851949a25f6cce69c10643282e7dc3ee35ec	40744	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/A01-202607260102.md	5266aec62a013e06d6e81f72a77c84b2f97707d2c81481434ba84e9626d3acbe	50892	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/ASCII-Conclusion-01-v2-First-Principles.md	82327a5a8131127ba8c404fdcad2d72d6dc4ae6ca87dee3524d03d212c9ab198	18272	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/ASCII-innovation-mega-arch-20260726v1.md	cf2d8d742860e03be118641a2eb278ed107ab9e618c2f05c7f31c3628e5f2786	19790	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/AlgoExplainers-ASCII.md	e8375f8690d9e810fc1ed6818cdc6f8bc63238f825dacd350308912144a1ff26	25175	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/Algorithm-Storage-Decision-Analysis.md	2e3d92b1968676a3a90b95e0dfa572101c999ae6a3cbbafebeec090e80e6af4e	81389	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/Arch-Summary-ASCII-v1.md	2590571d94119cb938d2d38f1f993c00df0b16c72b4cc60dfcd2d361fa1feebe	9787	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/Arch-options.md	a849bcf5a00e6febdb4bd6e289ead2ce78e02791c6c8cd725483755e4ab2ebe2	59596	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/Arch01.md	a40a4118173095dce0cca0b7984ecf2731f3c3f90d4976b2a0934e346f4c1130	34643	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/Arch02.md	8c60557995adf48ec9dbc07b9f22508e9f02f40893fa99ddbf28571164f4f577	31940	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/Arch03.md	cd8db2c5d10ff91700b6acad950dcd96161b9d6f0dec85f78dde30e4fa8cee92	19930	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/Arch04.md	51cdacd75bfad2e0dbc7028f339ad6887a7c5615d6e29732564a0e0e7a87139b	18618	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/Arch05.md	d9f55e6ba03fe9dc010adb40546c0f7c672ca3260939b97f72687ce4ed2096e8	19681	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/Arch06.md	ce4efcd403ceb8a4b8ca4b30aae877329ff262f113bb1cd38a461de4544d7d8b	54764	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/Conclusion-01-Spend-Disk-Buy-RAM.md	cb4f251afc257a80c89b3eaab5bab879eeb9bdc05cdadd868a8c7560e368bac7	29053	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/Conclusion-01-v2-First-Principles-Derivation.md	b58b601e37b002c040ca94ec4afee09eaff7f7bf4bcfe4740cf9d143147ebfe0	19679	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/Everything-We-Know-Now.md	ac61276783d1a1e040b49478838f5f1e2a9306da1cdbf41c2b38ce1f2466ab19	26580	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/GDS-PRD-L1-Evidence-Dossier-Executable-Spec.md	f2e7d310ce6ab09caf9a94a9106c036a110ff1370f8d2a6ca4cf606273b6a531	20552	md	semantic_text_candidate	agent-05
