lane	path	sha256	bytes	extension	file_class	coverage_status	relevance	architecture_option_ids	evidence_id
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/055-write_import_export-CommunityAlgorithmsWriteModeBusinessFacade.md	99a8c5826df0b46669e32d1d379f613c7fcbf58d1b32ab527b4542c295da1feb	6791	md	generated_gds_dossier	generated_classified	55	A04-OPT-11,A04-OPT-16	A04-000104
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/056-olap_algorithm-MutateStep.md	b64482e8e1b40b7b7cb4b2baf54d9ed8b3fb389aeb2eeeb0a704836cc954ecf5	4681	md	generated_gds_dossier	structured_queried	80	none	A04-000105
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/057-projection_build-PropertyMappings.md	be8a8b2b6ae16dea7ce31962a95024174308efd2a799a22ec5c997217912764c	5591	md	generated_gds_dossier	structured_queried	84	A04-OPT-02,A04-OPT-03,A04-OPT-16	A04-000106
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/058-olap_algorithm-AlgorithmProcessingTemplateConvenience.md	6f80314ae0d5349bc1ca16a72270fe3dc95bd1332865343dcd39f43a2d454ed8	5394	md	generated_gds_dossier	structured_queried	80	none	A04-000107
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/059-catalog_lifecycle-GraphStoreCatalogService.md	e1a4ab00e77f3b4387198505abb4b9b16360c526f98a9c323ef1574b248d047b	6207	md	generated_gds_dossier	generated_classified	78	A04-OPT-01,A04-OPT-02,A04-OPT-03,A04-OPT-13,A04-OPT-16,A04-OPT-17	A04-000108
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/060-catalog_lifecycle-CSRGraphStore.md	ffa5067e1923462c594f2337ccc9158afb56e76cc411c00d833ce8b54b2d0dff	6621	md	generated_gds_dossier	generated_classified	78	A04-OPT-01,A04-OPT-02,A04-OPT-03,A04-OPT-13,A04-OPT-16,A04-OPT-17	A04-000109
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/061-projection_build-ElementProjection.md	88251b0fc750a1eeacc8f96e32ff2495c21a70676d0335520e2b856fa3eec046	4718	md	generated_gds_dossier	structured_queried	84	A04-OPT-02,A04-OPT-03,A04-OPT-16	A04-000110
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/062-procedure_surface-LocalSimilarityProcedureFacade.md	1019ebf000042767e2bb05b2c0a45cde11a34f35deb52e421282fba1c9b18783	5661	md	generated_gds_dossier	generated_classified	63	A04-OPT-10,A04-OPT-14	A04-000111
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/064-write_import_export-WritePropertyConfig.md	4730c4ebffc3e384f475e30404b5ad990f161b7ac59bcf9680810193fae04649	3931	md	generated_gds_dossier	generated_classified	55	A04-OPT-03,A04-OPT-16	A04-000112
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/065-olap_algorithm-MutateNodeProperty.md	9a99af52fec0aff97bb96cec847f6abb29f403291208549fd6997ac62354b5f0	5080	md	generated_gds_dossier	structured_queried	80	A04-OPT-03	A04-000113
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/066-olap_algorithm-GraphSageModelTrainer.md	76805c4c470229dd8b14812586cd5296f9c7748bff1c79d0389ad0e0fb33a523	5593	md	generated_gds_dossier	structured_queried	80	A04-OPT-12,A04-OPT-17	A04-000114
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/067-procedure_surface-LocalNodeEmbeddingsProcedureFacade.md	63ecf3a77a596137eab99ff44bfaf57e250317c88a53bcbb784bb371660457cc	5189	md	generated_gds_dossier	generated_classified	63	A04-OPT-12,A04-OPT-14,A04-OPT-17	A04-000115
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/068-memory_estimator-PathFindingAlgorithmsEstimationModeBusinessFacade.md	247b3018872e3a92bc680702d457776c3209ef224754cce22ba452321dc7c33d	5482	md	generated_gds_dossier	structured_queried	88	A04-OPT-04,A04-OPT-05,A04-OPT-06	A04-000116
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/069-olap_algorithm-CentralityAlgorithmsMutateModeBusinessFacade.md	46f75214bf462856cdd9084b648c4b760b563fa76fc6289836a65165f9b7f532	5178	md	generated_gds_dossier	structured_queried	80	none	A04-000117
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/070-write_import_export-WriteStep.md	44785a294b320bb8793ff72e7dc58d6aff60df6312c0053aad80a02298dd4134	2637	md	generated_gds_dossier	generated_classified	55	A04-OPT-16	A04-000118
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/071-procedure_surface-NullComputationResultConsumer.md	b7beb678c30cdcbe099460783468462772190bc7bb131fcf7d456b7cf7446476	2243	md	generated_gds_dossier	generated_classified	63	A04-OPT-14,A04-OPT-17	A04-000119
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/072-olap_algorithm-NodeEmbeddingAlgorithms.md	cb74e3c38baa68a1efcc06ff25bb30d33f6040da88ad76e2fe4f7ec838fc104d	3092	md	generated_gds_dossier	structured_queried	80	A04-OPT-12,A04-OPT-17	A04-000120
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/073-procedure_surface-LocalGraphDataScienceProcedures.md	4d8a97f55cb43499fbc94ac2d9ef5d168d5ab88fad9645d5117ca35b243bdd26	2607	md	generated_gds_dossier	generated_classified	63	A04-OPT-14	A04-000121
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/075-olap_algorithm-StatsResultBuilder.md	57f18c4b2d4d1618cb1ea328f3579fa5efe53a1e2816b7e447c665828f6db526	1986	md	generated_gds_dossier	structured_queried	80	A04-OPT-17	A04-000122
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/076-olap_algorithm-PathFindingAlgorithmsMutateModeBusinessFacade.md	eb0ebc3c6282b44810dfae02e28140ecc375ed3e033697ec73bfc86dc3e96d5c	4831	md	generated_gds_dossier	structured_queried	80	A04-OPT-06	A04-000123
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/077-catalog_lifecycle-PipelineCatalog.md	ded7e0e1f907efeefb1420acd7af25d495396947c71efb3e297e8fe00a8f1088	3361	md	generated_gds_dossier	generated_classified	78	A04-OPT-01,A04-OPT-12,A04-OPT-13,A04-OPT-17	A04-000124
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/078-procedure_surface-PregelProcedureConfig.md	e009123797535cac7da3656abece16c6bad5373dde988211c81ea4bbb277987d	3286	md	generated_gds_dossier	generated_classified	63	A04-OPT-14	A04-000125
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/079-write_import_export-WriteToDatabase.md	cacc1a77f5de0386bbcddc54093303a46089c6390a8c7438e571a5b65f69ec67	3504	md	generated_gds_dossier	generated_classified	55	A04-OPT-16	A04-000126
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/080-olap_algorithm-CommunityCompanion.md	edb0d236d88c7d03a00dc11820b6019ab3b738c69a5f208a3358e474de8b9827	3872	md	generated_gds_dossier	structured_queried	80	A04-OPT-11	A04-000127
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/081-memory_estimator-BitUtil.md	220c56e91581043d1c5ec57e410642f35e568e097fafcca4a28e305e5fe7d549	2522	md	generated_gds_dossier	structured_queried	88	A04-OPT-04,A04-OPT-05	A04-000128
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/083-procedure_surface-GraphSageTrainConfig.md	052974cd072f77028be9c90f3881f6bb18cd1616ad0e5e498edfdc14a669592a	3664	md	generated_gds_dossier	generated_classified	63	A04-OPT-12,A04-OPT-14,A04-OPT-17	A04-000129
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/086-projection_build-GraphProjectFromStoreConfig.md	faf6ede8d1a0aec35cd8c60ddeb9c8e6e6c17a089f4e0af0bc4882b0ae2764ce	3528	md	generated_gds_dossier	structured_queried	84	A04-OPT-02,A04-OPT-03,A04-OPT-16	A04-000130
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/087-catalog_lifecycle-GraphCatalogApplications.md	66c6c110f08dd3ca6236e60513d0c55d85d6580d86e3e0c56336d18560d0712e	3763	md	generated_gds_dossier	generated_classified	78	A04-OPT-01,A04-OPT-13,A04-OPT-17	A04-000131
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/088-olap_algorithm-CommunityAlgorithmsStreamModeBusinessFacade.md	af8e80aa2a6cd88fc983e01f40f6260940a9de68acb608cbf57c324f90aea046	3522	md	generated_gds_dossier	structured_queried	80	A04-OPT-11	A04-000132
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/089-olap_algorithm-GraphSageHelper.md	500d397a785aca1ba1eedd6269de7152542c960a037ba435a3c054848a31a50f	4034	md	generated_gds_dossier	structured_queried	80	A04-OPT-12,A04-OPT-17	A04-000133
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/ROLLUP.md	13da1e5d228deb7b246b7bb7c1aac97397a94c89183ba5df73ba7d0ccc87485f	17664	md	generated_gds_dossier	structured_queried	92	A04-OPT-02,A04-OPT-03,A04-OPT-04,A04-OPT-13,A04-OPT-14,A04-OPT-17	A04-000134
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V001-verification-oracle-WccMutateProcTest.md	34f2cc3503297be561f85b0d77489f6a51866655ba250a51d19cc231036ee0c7	5018	md	generated_gds_dossier	structured_queried	90	A04-OPT-07,A04-OPT-14	A04-000135
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V002-verification-oracle-ModularityOptimizationMutateProcTest.md	ca5878002ec52b0ad723df08e177407eaf82908862caaae68ee13daa2e0b2930	4371	md	generated_gds_dossier	generated_classified	60	A04-OPT-14	A04-000136
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V003-verification-oracle-LabelPropagationMutateProcTest.md	42648f5a90f9ea2f9a112d6ec909a7a87f73eb1401bda5573fbabfa7008ee703	3957	md	generated_gds_dossier	generated_classified	60	A04-OPT-14	A04-000137
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V004-verification-oracle-NodeClassificationPredictPipelineExecutorTest.md	0364a65b5d880c2a0308ecd8aaac956ea8d0c0de881f35e9cf99c48293aeb69f	4008	md	generated_gds_dossier	generated_classified	60	A04-OPT-12,A04-OPT-14,A04-OPT-17	A04-000138
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V005-verification-oracle-LinkPredictionTrainPipelineExecutorTest.md	d691419398f17b9e7924c3a37ff133915dda08afa5adfffae73cd8b5e04affbc	3992	md	generated_gds_dossier	generated_classified	60	A04-OPT-12,A04-OPT-14,A04-OPT-17	A04-000139
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V006-verification-oracle-PregelProcTest.md	2e2fe2a005d9fcdff059efd9228b254ac0f262676be1eef3b0c49c6c07420f55	3537	md	generated_gds_dossier	generated_classified	60	A04-OPT-14	A04-000140
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V007-verification-oracle-LinkPredictionPredictPipelineExecutorTest.md	5e7aa915e750c0367ee1a9b5623bc13080968780a9fc1c8115793e56d65df2f7	3762	md	generated_gds_dossier	generated_classified	60	A04-OPT-12,A04-OPT-14,A04-OPT-17	A04-000141
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V008-verification-oracle-WriteNodePropertiesComputationResultConsumerTest.md	6d45e7e14dfca1b4e786a1646058b809e164070310449dd7b6cd288d29f8d8de	3350	md	generated_gds_dossier	generated_classified	60	A04-OPT-14,A04-OPT-17	A04-000142
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V009-verification-oracle-PregelTest.md	fa336b2682f791af906ed6daf545b1782c1d1c4e89fcd3276e20de590cc0e748	3864	md	generated_gds_dossier	generated_classified	60	A04-OPT-14	A04-000143
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V010-verification-oracle-GraphSageTest.md	04f454f428859398e7d040170a91080eb4a5c2f8d37b89ebaf84b45a955fac40	3613	md	generated_gds_dossier	generated_classified	60	A04-OPT-12,A04-OPT-14,A04-OPT-17	A04-000144
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V011-verification-oracle-LinkPredictionTrainTest.md	71bf764bd00de928669efef17412d388ae3d3ddd41079a78ef71fc5fa495d81f	6782	md	generated_gds_dossier	generated_classified	60	A04-OPT-14	A04-000145
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V012-verification-oracle-FastRPTest.md	a6a45c2a95f23aaebe53eeff5df5b302466d4f9fd9434598660e22e0ec97e658	6679	md	generated_gds_dossier	structured_queried	90	A04-OPT-12,A04-OPT-14,A04-OPT-17	A04-000146
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V013-verification-oracle-GraphStoreToCsvExporterTest.md	4602a0114be13226bbf10352f54b03c5b7468a77ee202afb853c9eac43136d43	7309	md	generated_gds_dossier	generated_classified	60	A04-OPT-02,A04-OPT-03,A04-OPT-14,A04-OPT-16	A04-000147
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V014-verification-oracle-LinkPredictionTrainingPipelineTest.md	1141d8a3e9fcef901404e2e04f802637444267a4c9baaae0d50cc3d805c5997b	7663	md	generated_gds_dossier	generated_classified	60	A04-OPT-12,A04-OPT-14,A04-OPT-17	A04-000148
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V015-verification-oracle-HashGNNTest.md	beb992e9aeff7f426807eb6c8c21d353475849f520b7c9d861e54d423d76e1f2	6470	md	generated_gds_dossier	generated_classified	60	A04-OPT-14	A04-000149
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V016-verification-oracle-ModularityOptimizationWithoutOrientationTest.md	72448c909ee714ff2f4d35adf37c7aa1efa83bd7dab40f1784b46641f39470a1	6394	md	generated_gds_dossier	generated_classified	60	A04-OPT-14	A04-000150
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V017-verification-oracle-GraphSageAlgorithmFactoryTest.md	a4056c6d325291fa4d29cf3ab3e68778639a5d09403e9b6f835e9b8dc72559ac	5932	md	generated_gds_dossier	generated_classified	60	A04-OPT-12,A04-OPT-14,A04-OPT-17	A04-000151
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V018-verification-oracle-PipelineExecutorTest.md	77a85d50194eb3a88702e5bea8c2065669f06289b089989a2034d2d438e35f72	6132	md	generated_gds_dossier	generated_classified	60	A04-OPT-12,A04-OPT-14,A04-OPT-17	A04-000152
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V019-verification-oracle-GraphCatalogProcedureFacadeTest.md	474568c0ad407ed56df0fd8f9d4c0509f1d47d31ff92c7894353979c5e634e85	5724	md	generated_gds_dossier	generated_classified	60	A04-OPT-14	A04-000153
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V020-verification-oracle-MemoryEstimationExecutorTest.md	4196342a1b63ddfcfa3bb7b3f0cb69d59e83d65db346f19da44639a48706b180	5855	md	generated_gds_dossier	generated_classified	60	A04-OPT-04,A04-OPT-05,A04-OPT-14	A04-000154
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V021-verification-oracle-DummyGraphStore.md	eb7d7958e1eddb5163ba46ed04e61813a97830cb0c54bf3b54c6c8b25c587ea0	5706	md	generated_gds_dossier	generated_classified	60	A04-OPT-02,A04-OPT-03,A04-OPT-14,A04-OPT-16	A04-000155
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V022-verification-oracle-PredictPipelineExecutorTest.md	a2ffc0c30f27930a15242b83645ab30ff3219d7903f1ba7ded827803a1a4d472	6198	md	generated_gds_dossier	generated_classified	60	A04-OPT-12,A04-OPT-14,A04-OPT-17	A04-000156
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V023-verification-oracle-GraphProjectProcTest.md	5d6a55b3fad8212cec2a900ff7fb173f7f9f1ef9ec7d71f4891ec0147ffbe125	6931	md	generated_gds_dossier	generated_classified	60	A04-OPT-14	A04-000157
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V024-verification-oracle-ProcedureRunner.md	f9a1a0eaab6686e671822217a3d2bbcccb2d3a559818365f64605d857866cb42	5912	md	generated_gds_dossier	generated_classified	60	A04-OPT-14	A04-000158
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V025-verification-oracle-UndirectedEdgeSplitterTest.md	835ca497c043e06c62a71a80bbf5a0539b9be9e90cf7cf80dcd5c20d977a3105	6092	md	generated_gds_dossier	generated_classified	60	A04-OPT-14	A04-000159
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V026-verification-oracle-LouvainTest.md	977f50b0bca096bed8f12316326afa576e51f20220ba53b13bcfcec851c63aa0	6204	md	generated_gds_dossier	structured_queried	90	A04-OPT-11,A04-OPT-14	A04-000160
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V027-verification-oracle-LinkPredictionPipelineTrainProcTest.md	678ff6e4d7fa15ad2ba54647548436f9d446d32ffd8cf3ab78b023627558679e	6445	md	generated_gds_dossier	generated_classified	60	A04-OPT-12,A04-OPT-14,A04-OPT-17	A04-000161
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V028-verification-oracle-NodePropertyStepExecutorTest.md	cb71a337f28c7c718fc11444323d24da5d5af265683325a4203da710d8ac720a	5442	md	generated_gds_dossier	generated_classified	60	A04-OPT-03,A04-OPT-14	A04-000162
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V029-verification-oracle-CypherAggregationTest.md	09d9fe015e438ebeb98b79e9ff9c31fc01ab904e1efb1208d39efa11662f3fb1	6148	md	generated_gds_dossier	generated_classified	60	A04-OPT-14	A04-000163
04-prd03	docs_PRD03/reference-learning/gds-v2-dossiers/V030-verification-oracle-LinkPredictionPipelineIntegrationTest.md	3d2e97d5717db8dbe9c6ef3dd64495a53b663145862db03663b419d2c5c7987d	6575	md	generated_gds_dossier	generated_classified	60	A04-OPT-12,A04-OPT-14,A04-OPT-17	A04-000164
04-prd03	docs_PRD03/reference-learning/generate_gds_v2_evidence.py	6459ed8338e437ed7e4de7af58cd4fc5de70726268ade66075abbd70783cbe44	73155	py	evidence_generator_script	structured_queried	58	none	A04-000165
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/README.md	eb1c3cd362019af9dbf33db6f4064a746ea9b538bfed840a8f22786b4d6b9fdf	2594	md	generated_artifact_index	semantic_read	42	none	A04-000166
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/cypher-dsl-src.dot	ce597c61027570a872e9e7c60e99d3376097231a34ee28b5ff7d5356f37185e5	760953	dot	generated_dependency_graph	generated_classified	22	A04-OPT-14	A04-000167
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/cypher-shell-src.dot	6bced8202ec625dad79b38e202edff2963426b0b65b6fcae174781f2b425a06b	98494	dot	generated_dependency_graph	generated_classified	22	A04-OPT-14	A04-000168
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/gds-agent-src.dot	e2e6f50ddafbc4c4365f5802934dcd1fa1ef25f7846e9c85861034fdd9b2f74f	11112	dot	generated_dependency_graph	generated_classified	22	none	A04-000169
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/graph-data-science-src.dot	c5f8437a292d91089bc99e78b976bd1d50140434445e45b4fec08768c783610b	605	dot	generated_dependency_graph	generated_classified	22	none	A04-000170
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-apoc-procedures-src.dot	2860467e8a41a2525bf079372a4a1f99d5eb655e4eb986ab0b535e89b79c142c	487312	dot	generated_dependency_graph	generated_classified	22	A04-OPT-14	A04-000171
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-apoc-src.dot	31aeb22539ee3a8b672935d9da0426eb29cbc4cf82658222d5a96a690d045fe0	244382	dot	generated_dependency_graph	generated_classified	22	none	A04-000172
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-browser-src.dot	27e18221e8cfa2806933d64586c2458a390a5899f65c6977b917e8b0e0573711	273205	dot	generated_dependency_graph	generated_classified	22	none	A04-000173
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-docs-bolt-src.dot	e613e1ba5eaa8d82c52db24822d7baf5decb07ccfe2f52806dbf4a395b3c890c	245	dot	generated_dependency_graph	generated_classified	22	A04-OPT-14	A04-000174
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-dotnet-driver-src.dot	e862d883be4bedff72ae0019c88a04c5254deae2be491bdf4b8c2fdca0bb5889	625085	dot	generated_dependency_graph	generated_classified	22	none	A04-000175
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-gds-client-src.dot	e8b4c61334fbd167fcba587c34f3a5c8a5858e78e3c152212fba65d5da441751	696394	dot	generated_dependency_graph	generated_classified	22	none	A04-000176
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-gds-src.dot	001fd09fe60bdadec9619e631eec5dbdf64061a0d2378d392b66746dfdd547ce	6621861	dot	generated_dependency_graph	generated_classified	68	none	A04-000177
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-go-driver-src.dot	f698076d46931386f54cb1472f806410e696bc83a6f7b22068d82a08e6a9e1f8	98514	dot	generated_dependency_graph	generated_classified	22	none	A04-000178
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-java-driver-src.dot	51e4ad7d1ea663c43ad1975117ddaf215902c95071f73d69b0d9c4422cead7b0	885519	dot	generated_dependency_graph	generated_classified	22	none	A04-000179
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-javascript-driver-src.dot	9ddc39b9ad391c46ea76826f84b7f47275a19c7f64f826696283ca6d304cbda0	263575	dot	generated_dependency_graph	generated_classified	22	none	A04-000180
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-ogm-src.dot	e819331c3e6a9a75315511877d4c02d2b7e14627ac71d534da8fcc7c413f1ae9	1024372	dot	generated_dependency_graph	generated_classified	22	none	A04-000181
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-python-driver-src.dot	81d0f416a10dead7d7d9913f6263aed105c0af00103736eb919a632131379488	194403	dot	generated_dependency_graph	generated_classified	22	none	A04-000182
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-src.dot	560b9d288a0cd58ab5cbf500d4f5aad41f49de8978fff9bb88594e3b0f0fc404	19642724	dot	generated_dependency_graph	generated_classified	46	none	A04-000183
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4j-testkit-src.dot	4c192cebd07fcc8bf2183797566e2e3967cf8009554e227e2ba1f598f5eb260b	83085	dot	generated_dependency_graph	generated_classified	22	none	A04-000184
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/neo4rs-src.dot	1e76a08bc975e844981da90f7f1b9ae5bb5a468a4c5e86f57ad5238bd92b2080	83532	dot	generated_dependency_graph	generated_classified	22	none	A04-000185
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/dot/opencypher-src.dot	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	dot	generated_dependency_graph	generated_classified	22	A04-OPT-14	A04-000186
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/family-file-edges.tsv	84065c3f87961c60889b4bbf5ac1a774aa911ec103e942c2d1a05c1b2f5164da	28148014	tsv	generated_dependency_table	structured_queried	38	none	A04-000187
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/family-file-nodes.tsv	0ba39215498a05df12747e0819c348b8723c2b17bd0bb5a4d8a25040b1aa40c8	2461927	tsv	generated_dependency_table	structured_queried	38	none	A04-000188
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/gds-complete-read-executable-spec-goal-ready.md	de93ff0bca919296a45a63efc8a85aff74772d93881ec09e8e1c54c2656b7a5e	12663	md	superseded_rewrite_or_research_contract	semantic_read	56	none	A04-000189
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/gds-complete-read-executable-spec-v2.md	953ede623d2074a2e1df21f613daa0eb3c81007e8388aaf0438c73c45447af1a	14846	md	superseded_rewrite_or_research_contract	semantic_read	56	none	A04-000190
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/gds-complete-read-executable-spec-v3.md	17983bc4bfd25ef4dbe016c0f6e7f77bac64617bb3762ff1357c50c0641b60e4	14503	md	superseded_rewrite_or_research_contract	semantic_read	56	none	A04-000191
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/gds-complete-read-executable-spec.md	c1b5ca16dd9fdee7a1d0ce7dc41dd65f2ab6ac5fc2c45e444d12e72e20e75675	17404	md	superseded_rewrite_or_research_contract	semantic_read	56	none	A04-000192
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/gds-complete-read-plan-v1.md	4cc51ff4b83b4b0165b09af7cf4a9d5af42bebcc596a86957e5a543e0871f9d9	12842	md	superseded_rewrite_or_research_contract	semantic_read	56	none	A04-000193
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/gds-complete-read-queue.tsv	fb569615bb362c4b68233d375ded21bd4879bd7739602644f41b79b3f513d393	72668	tsv	generated_research_queue	structured_queried	52	none	A04-000194
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/gds-read-progress-dashboard.md	1fe731bea12ca89041e9a0062d81d325ec93794a0a3dd4e7f428c06c37770d8d	11809	md	superseded_rewrite_or_research_contract	semantic_read	56	none	A04-000195
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/neo4j-family-verification-loop-executable-spec-v4.md	6564066536454fafd0b61fdae856fc64015a0901ff2d47c47f7b68aa3b339c47	14600	md	superseded_rewrite_or_research_contract	semantic_read	56	none	A04-000196
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/neo4j_family_graph.sqlite	8a5d862d9ee643a438ae5a182143ac1f99256dc1fb784321ce96c488e0e30c8b	108187648	sqlite	dependency_graph_database	binary_inspected	78	A04-OPT-04,A04-OPT-14	A04-000197
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/opencypher-fallback-file-inventory.tsv	f66255b6f6d8a2ec3a25c0f0b0bf712f692daffc468775d4be8fe7d385fdf415	19735	tsv	generated_fallback_dependency_table	structured_queried	25	A04-OPT-14	A04-000198
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/opencypher-fallback-reference-edges.tsv	f64d4b11763bf7c3818cd4324f18e91908b1be58adac7247c4d8975830401b74	912	tsv	generated_fallback_dependency_table	structured_queried	25	A04-OPT-14	A04-000199
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/repo-summary.tsv	c4d2033f1634d28048b663518e5350610bfab54ffa9aa49262a3ae036852f577	5203	tsv	generated_dependency_summary	structured_queried	42	none	A04-000200
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/sqlite-navigation-guide.md	e589f6d73ca8b4bf7e10fca4be0462ce1dac28fad86285d262d7d74507eb6b12	13694	md	dependency_navigation_guide	semantic_read	72	none	A04-000201
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/cypher-dsl-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	tool_diagnostic_output	generated_classified	1	none	A04-000202
